index,flag1,flag2,ori,avel,acce,mp,temp ( Big-Endian )
99,01100010,00000000,-0.31793213 -0.40911865 -0.74975586 0.411438,12.147778 -13.083333 -13.34,-3.64 2.15 -7.78,0 0 0,5
100,01100010,00000000,-0.20141602 -0.08728027 -0.6088257 0.7623291,10.246667 -10.344444 -15.892222,-8.12 5.7 -4.8,0 0 0,5
101,01100010,00000000,-0.08392334 0.26348877 -0.36761475 0.8878784,9.044444 -11.181111 -11.533334,-5.55 0.54 -3.85,0 0 0,5
102,01100010,00000000,0.07098389 0.58325195 0.0018920898 0.80908203,10.496667 -14.11 -18.331112,-13.87 2.72 -5.17,0 147 2303,5
103,01100010,00000000,0.19506836 0.79400635 0.47070312 0.331604,13.958889 -15.02 -14.105556,-7.46 0.28 -8.83,0 0 0,5
104,01100010,00000000,0.1394043 0.5987549 0.76867676 -0.1763916,14.302222 -11.881111 -22.937778,-14.81 2.26 -7.05,0 0 0,5
105,01100010,00000000,0.053833008 0.04296875 0.80633545 -0.58740234,12.443334 -14.305555 -24.773333,-19.46 3.73 -5.59,0 0 0,5
106,01110011,00000000,0.05847168 -0.71765137 0.31256104 -0.6195679,13.668889 -20.976667 -22.945555,-16.45 5.16 -15.14,0 0 0,5
107,01110011,00000000,0.14196777 -0.8815918 -0.06262207 -0.44573975,17.63889 -18.732222 -18.5,-10.71 2.62 -16.06,4 4 4,5
108,01110011,00000000,0.22283936 -0.8456421 -0.42486572 -0.23388672,17.864445 -14.514444 -18.881111,-12.89 5.87 -15.34,4 2 7,5
109,01110011,00000000,0.27124023 -0.61602783 -0.73950195 -0.0022583008,13.6044445 -9.81 -16.085556,-8.06 6.12 -7.35,4 2 10,5
110,01110011,00000000,0.2630005 -0.43371582 -0.8512573 -6.1035156E-05,9.85 -8.93 -10.754444,-11.26 2.02 -4.84,4 2 13,5
111,01110011,00000000,0.21136475 -0.22601318 -0.914978 0.25872803,9.224444 -10.678889 -11.883333,-11.4 1.38 -3.76,4 1 16,5
112,01110011,00000000,0.1038208 0.050354004 -0.8928833 0.43518066,11.353333 -10.97 -9.456667,-8.57 -1.31 -5.31,4 1 19,5
113,01110011,00000000,0.03125 0.20666504 -0.7984009 0.56463623,12.858889 -7.384444 -7.0855556,-4.32 -2.56 -4.26,4 1 22,5
114,01110011,00000000,0.0045776367 0.37054443 -0.6398926 0.6732178,13.176666 -5.8955555 -12.128889,-5.93 -1.18 -4.08,4 1 25,5
115,01110011,00000000,0.043945312 0.58099365 -0.33666992 0.739624,12.335556 -4.85 -15.278889,-7.85 0.62 -3.02,4 3 28,5
116,01110011,00000000,0.1227417 0.68774414 -0.057861328 0.71313477,10.616667 -4.3133335 -20.263334,-12.72 0.15 -1.3,4 5 31,5
117,01110011,00000000,0.24468994 0.73083496 0.24822998 0.586792,9.236667 -5.86 -22.967777,-16.55 -0.03 -0.27,4 8 33,5
118,01110011,00000000,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
255,11111111,11111111,-6.1035156E-05 -6.1035156E-05 -6.1035156E-05 -6.1035156E-05,-0.0011111111 -0.0011111111 -0.0011111111,-0.01 -0.01 -0.01,-1 -1 -1,255
