FksB data obtained with FksB support program @2026/03/02 2349 30index,flag1,flag2,ori,mp ( Big-Endian )0,01100001,00000000,1 0 0 0,0 0 0
40,01110011,00000000,0.9486084 -0.04095459 0.09753418 -0.29803467,64 77 125
50,01110011,00000000,0.88061523 -0.012573242 -0.16589355 -0.44354248,82 124 131
60,01110011,00000000,0.92962646 0.022094727 -0.11260986 -0.35003662,93 140 130
70,01110011,00000000,0.97631836 -0.023986816 0.14111328 0.16186523,72 75 104
80,01110011,00000000,0.98809814 -0.099853516 -0.109802246 -0.0390625,41 97 100
90,01110011,00000000,0.78582764 0.13684082 -0.04724121 -0.6011963,87 119 130
100,01110011,00000000,0.28729248 -0.016540527 0.0034179688 -0.9576416,96 110 171
110,01110011,00000000,0.33398438 -0.016662598 -0.111328125 -0.935791,107 126 191
120,01110011,00000000,0.87677 -0.061279297 -0.063964844 -0.47253418,89 129 163
130,01110011,00000000,0.95495605 -0.06585693 -0.029724121 0.28753662,80 124 113
140,01110011,00000000,0.942749 -0.11804199 -0.039489746 0.309021,52 114 89
150,01110011,00000000,0.9954834 -0.017211914 -0.03363037 0.086364746,69 113 89
160,01110011,00000000,0.982666 -0.039123535 -0.014587402 0.18023682,71 105 80
170,01110011,00000000,0.98876953 -0.06201172 -0.07098389 -0.115478516,60 113 91
180,01110011,00000000,0.975708 -0.0076904297 -0.04626465 -0.21380615,71 113 102
190,01110011,00000000,0.9980469 -0.04449463 -0.038085938 -0.018676758,69 113 95
200,01110011,00000000,0.9859619 -0.0625 -0.06652832 -0.13922119,60 117 100
210,01110011,00000000,0.9932251 -0.02178955 -0.058044434 -0.09741211,70 117 100
220,01110011,00000000,0.99658203 -0.04058838 -0.049621582 0.050842285,69 118 90
230,01110011,00000000,0.9971924 -0.051940918 -0.04901123 -0.018981934,63 118 90
240,01110011,00000000,0.9973755 -0.023376465 -0.05657959 -0.03845215,70 120 91
250,01110011,00000000,0.9859009 -0.082092285 0.10992432 0.09509277,57 78 86
0,01110011,00000000,0.97369385 0.099121094 -0.14697266 0.1428833,92 128 80
10,01110011,00000000,0.90979004 0.1852417 -0.20703125 -0.30822754,114 169 100
20,01110011,00000000,0.42633057 -0.12384033 0.28100586 0.85076904,142 192 115
30,01110011,00000000,0.97650146 0.04272461 0.09918213 -0.18621826,168 148 125
40,01110011,00000000,0.8427124 0.15618896 -0.09307861 -0.50665283,193 154 138
50,01110011,00000000,0.4307251 0.07598877 -0.12585449 -0.89038086,179 175 167
60,01110011,00000000,0.44189453 -0.112854004 0.15008545 0.87713623,142 141 142
70,01110011,00000000,0.935791 0.15234375 0.008422852 -0.31774902,161 144 145
80,01110011,00000000,0.20751953 0.12683105 -0.0446167 -0.9688721,194 149 187
90,01110011,00000000,0.040100098 0.07897949 -0.0949707 -0.9915161,183 153 195
100,01110011,00000000,0.040161133 0.07897949 -0.005004883 -0.9960327,155 138 195
110,01110011,00000000,0.15454102 -0.051513672 0.026123047 0.9862671,127 124 122
120,01110011,00000000,0.13537598 -0.13214111 0.14221191 0.9715576,90 63 52
130,01110011,00000000,0.48254395 -0.045715332 -0.03778076 0.87384033,40 78 25
140,01110011,00000000,0.8840332 -0.05328369 0.028259277 0.46331787,61 76 37
150,01110011,00000000,0.9890747 -0.11968994 -0.060668945 0.06060791,35 87 60
160,01110011,00000000,0.9435425 -0.025512695 -0.101257324 0.31427002,61 114 59
170,01110011,00000000,0.5675049 -0.10632324 -0.066345215 0.8137207,54 127 27
180,01110011,00000000,0.31188965 -0.018737793 0.012145996 -0.9498291,60 138 32
190,01110011,00000000,0.94763184 -0.08709717 -0.045776367 -0.30358887,60 142 60
200,01110011,00000000,0.83465576 -0.15759277 -0.08123779 0.52130127,39 159 41
210,01110011,00000000,0.35003662 -0.086120605 -0.073913574 0.9298096,28 171 6
220,01110011,00000000,0.09844971 0.026306152 0.049621582 -0.9935303,48 160 30
230,01110011,00000000,0.6901245 -0.09039307 -0.03527832 -0.71710205,62 154 83
240,01110011,00000000,0.97021484 -0.16033936 -0.09515381 0.15423584,47 173 72
250,01110011,00000000,0.59625244 -0.1138916 -0.10418701 0.78778076,38 187 33
0,01110011,00000000,0.11553955 -0.05908203 -0.05444336 0.98999023,38 186 0
10,01110011,00000000,0.23547363 -0.016906738 0.014282227 -0.9715576,56 169 45
20,01110011,00000000,0.8062744 -0.09234619 -0.030456543 -0.583374,57 155 83
30,01110011,00000000,0.9266968 -0.11383057 -0.08239746 0.3484497,51 166 64
40,01110011,00000000,0.6836548 -0.17541504 -0.07897949 0.7038574,23 158 37
50,01110011,00000000,0.50390625 -0.07318115 -0.016662598 0.8604126,30 152 15
60,01110011,00000000,0.24499512 -0.047729492 -0.025756836 0.96795654,42 137 0
70,01110011,00000000,0.016845703 0.066467285 -0.014770508 -0.99749756,46 120 12
80,01110011,00000000,0.25708008 0.03857422 -0.04046631 -0.9647217,82 120 94
90,01110011,00000000,0.58935547 -0.015686035 -0.01550293 -0.8074951,81 118 129
100,01110011,00000000,0.9266968 -0.08673096 -0.06549072 -0.35961914,72 133 124
110,01110011,00000000,0.99261475 -0.08343506 -0.08294678 -0.02746582,65 138 109
120,01110011,00000000,0.99194336 -0.038391113 -0.06689453 0.10040283,70 134 94
130,01110011,00000000,0.9987793 -0.039489746 -0.028076172 -0.0018920898,68 119 91
140,01110011,00000000,0.9555664 -0.016601562 -0.055603027 -0.28881836,73 122 106
150,01110011,00000000,0.8602295 0.01586914 -0.08404541 -0.5026245,85 130 124
160,01110011,00000000,0.76586914 0.028930664 -0.07098389 -0.6383667,89 129 140
170,01110011,00000000,0.6887207 0.023376465 -0.053710938 -0.7225342,92 129 154
180,01110011,00000000,0.6447754 0.0107421875 -0.066833496 -0.7612915,97 133 164
190,01110011,00000000,0.5733032 0.014282227 -0.09124756 -0.8140869,102 138 174
200,01110011,00000000,0.5430908 0.041381836 -0.086120605 -0.8341675,109 138 181
210,01110011,00000000,0.5117798 0.050598145 -0.06665039 -0.85498047,111 136 186
220,01110011,00000000,0.4434204 0.0446167 -0.05529785 -0.8933716,112 137 194
230,01110011,00000000,0.32263184 0.042175293 -0.09539795 -0.9406738,116 139 195
240,01110011,00000000,0.49395752 0.060791016 -0.15960693 -0.852478,131 155 193
250,01110011,00000000,0.40698242 -0.005493164 0.041992188 -0.9123535,98 123 195
0,01110011,00000000,0.089416504 0.08074951 -0.09564209 -0.9880371,108 113 195
10,01110011,00000000,0.2789917 0.052368164 -0.14959717 -0.9470825,120 131 195
20,01110011,00000000,0.5149536 0.04437256 -0.037597656 -0.8552246,104 127 193
30,01110011,00000000,0.4442749 0.022705078 -0.05456543 -0.89385986,108 125 195
40,01110011,00000000,0.35565186 0.017700195 -0.12506104 -0.92596436,112 140 195
50,01110011,00000000,0.3463745 0.072387695 -0.078063965 -0.9319458,112 137 195
60,01110011,00000000,0.029907227 0.075683594 0.010620117 0.99658203,113 132 186
70,01110011,00000000,0.72540283 -0.31591797 0.09051514 0.6046753,71 36 132
80,01110011,00000000,0.6676636 0.19067383 -0.16619873 -0.70007324,94 106 164
90,01110011,00000000,0.5689087 -0.018310547 0.08532715 0.817688,121 106 163
100,01110011,00000000,0.98516846 -0.13763428 0.015014648 -0.10089111,92 79 148
110,01110011,00000000,0.42999268 0.13378906 -0.09576416 -0.8876343,126 107 182
120,01110011,00000000,0.1484375 0.10217285 -0.034301758 -0.9829712,143 111 195
130,01110011,00000000,0.07495117 -0.021850586 0.16809082 0.982605,132 78 118
140,01110011,00000000,0.7290039 -0.12561035 0.10821533 0.6640625,90 38 81
150,01110011,00000000,0.91430664 0.01574707 -0.055603027 -0.40063477,99 85 113
160,01110011,00000000,0.49310303 0.03515625 -0.11975098 -0.8609009,117 118 152
170,01110011,00000000,0.4711914 0.030212402 -0.12133789 -0.8730469,114 132 174
180,01110011,00000000,0.77789307 -0.019958496 -0.08703613 -0.62194824,94 136 165
190,01110011,00000000,0.9338989 -0.088012695 -0.06738281 -0.33972168,66 138 144
200,01110011,00000000,0.97991943 -0.11853027 -0.054016113 -0.1506958,41 136 126
210,01110011,00000000,0.97546387 -0.1595459 -0.050109863 0.14251709,26 135 101
220,01110011,00000000,0.9026489 -0.16412354 -0.024597168 0.39697266,14 121 77
230,01110011,00000000,0.84973145 -0.12017822 0.010070801 0.51312256,16 108 59
240,01110011,00000000,0.86950684 -0.12701416 0.008117676 0.47711182,13 100 51
250,01110011,00000000,0.79766846 -0.13275146 -0.0022583008 0.5881958,9 97 40
0,01110011,00000000,0.6170654 -0.11248779 0.04345703 0.7774658,10 86 22
10,01110011,00000000,0.515625 -0.05609131 0.03692627 0.85406494,18 91 10
20,01110011,00000000,0.39404297 -0.04815674 0.011169434 0.9177246,45 86 0
30,01110011,00000000,0.480896 -0.10949707 -0.29193115 -0.819397,69 131 35
40,01110011,00000000,0.9567261 -0.14971924 -0.010375977 0.24908447,35 140 36
50,01110011,00000000,0.057006836 0.07159424 0.088012695 -0.9918823,49 174 9
60,01110011,00000000,0.9006958 -0.20288086 -0.072265625 -0.37713623,47 194 47
70,01110011,00000000,0.95581055 -0.19482422 -0.012756348 0.21954346,17 167 48
80,01110011,00000000,0.7988281 -0.16156006 -0.02355957 0.5788574,8 154 35
90,01110011,00000000,0.59729004 -0.0993042 -0.008605957 0.79571533,14 142 18
100,01110011,00000000,0.14782715 -0.0004272461 0.08947754 0.9849243,39 114 4
110,01110011,00000000,0.38531494 -0.01550293 -0.07312012 -0.91973877,53 117 65
120,01110011,00000000,0.80963135 -0.13995361 -0.05895996 -0.5668335,41 136 96
130,01110011,00000000,0.9752197 -0.19073486 -0.05102539 -0.09906006,19 142 92
140,01110011,00000000,0.9729614 -0.13848877 -0.054504395 0.17651367,18 139 82
150,01110011,00000000,0.9534912 -0.12585449 0.0048217773 0.27355957,20 120 72
160,01110011,00000000,0.9747925 -0.13848877 0.011230469 0.1743164,15 102 72
170,01110011,00000000,0.9897461 -0.0949707 -0.0491333 -0.09448242,25 106 86
180,01110011,00000000,0.9552002 -0.08093262 -0.05230713 -0.27978516,30 109 101
190,01110011,00000000,0.8788452 -0.09289551 -0.07751465 -0.4613037,30 119 120
200,01110011,00000000,0.8125 -0.0736084 -0.10266113 -0.56903076,36 132 133
210,01110011,00000000,0.79815674 -0.06097412 -0.0970459 -0.59124756,42 138 143
220,01110011,00000000,0.7576294 -0.06793213 -0.10247803 -0.6409302,42 144 153
230,01110011,00000000,0.70788574 -0.05670166 -0.1138916 -0.6947632,47 150 162
240,01110011,00000000,0.6829834 -0.04534912 -0.1159668 -0.7196655,52 154 167
250,01110011,00000000,0.60717773 -0.035217285 -0.124572754 -0.7838745,58 159 176
0,01110011,00000000,0.5395508 -0.015136719 -0.09509277 -0.8363037,64 163 185
10,01110011,00000000,0.50878906 -0.010437012 -0.08331299 -0.8567505,68 159 189
60,01111011,00000000,0.45062256 -0.01361084 -0.09008789 -0.8880005,73 155 195
70,01111011,00000000,0.5307007 -0.013916016 0.020874023 0.84710693,83 124 113
80,01111011,00000000,0.64556885 -0.013305664 0.0068969727 0.7635498,83 107 70
90,01111011,00000000,0.71173096 -0.013183594 -0.0026855469 0.7022705,81 101 47
100,01111011,00000000,0.739624 0.008422852 0.02935791 0.67230225,89 94 36
110,01111011,00000000,0.34820557 0.13787842 0.034240723 0.9265137,127 101 7
120,01111011,00000000,0.25610352 0.10247803 -0.023986816 0.96087646,128 92 4
130,01111011,00000000,0.30773926 0.12506104 -0.005493164 0.94317627,138 98 4
140,01111011,00000000,0.30010986 0.18322754 -0.008422852 0.9360962,151 99 4
150,01111011,00000000,0.2932129 0.17901611 -0.023620605 0.93878174,161 99 4
160,01111011,00000000,0.29180908 0.18249512 -0.030822754 0.9383545,167 99 4
170,01111011,00000000,0.27557373 0.20495605 -0.013427734 0.9390259,177 99 4
180,01111011,00000000,0.21386719 0.1965332 -0.0079956055 0.9567871,179 97 4
190,01111011,00000000,0.12487793 0.17541504 -0.004760742 0.9764404,179 94 4
200,01111011,00000000,0.05682373 -0.15948486 0.013183594 -0.9854126,133 93 47
210,01111011,00000000,0.05859375 0.1642456 -0.032592773 0.9840698,94 92 86
220,01111011,00000000,0.21704102 0.07946777 -0.029174805 0.9724121,126 92 34
230,01111011,00000000,0.36401367 0.073791504 -0.00982666 0.9283447,135 97 8
240,01111011,00000000,0.48187256 0.07891846 0.0071411133 0.8725586,138 96 4
250,01111011,00000000,0.57806396 0.090148926 0.019592285 0.81066895,138 93 4
0,01111011,00000000,0.66259766 0.09429932 0.034240723 0.74212646,143 83 4
10,01111011,00000000,0.6742554 0.09753418 0.03515625 0.7310791,144 78 4
20,01111011,00000000,0.43426514 0.0914917 0.023132324 0.89575195,142 78 4
30,01111011,00000000,0.23327637 0.078552246 0.021240234 0.96899414,136 78 4
40,01111011,00000000,0.058410645 0.0715332 0.022949219 0.9953613,132 78 4
50,01111011,00000000,0.03918457 -0.074523926 -0.023620605 -0.99609375,103 87 67
60,01111011,00000000,0.095214844 -0.12597656 0.0061035156 -0.9873657,60 98 135
70,01111011,00000000,0.21356201 -0.17022705 0.039733887 -0.9611206,15 92 170
80,01111011,00000000,0.28277588 -0.15264893 0.047607422 -0.9456787,0 76 188
90,01111011,00000000,0.23352051 -0.12512207 0.070129395 -0.9616699,0 64 195
100,01111011,00000000,0.16680908 -0.016601562 0.08117676 -0.9824219,25 44 195
110,01111011,00000000,0.15222168 0.0146484375 0.056396484 -0.98657227,54 46 195
120,01111011,00000000,0.11175537 0.0057373047 0.04675293 -0.9925537,71 56 195
130,01111011,00000000,0.09686279 0.0072631836 0.043884277 -0.9942627,81 57 195
140,01111011,00000000,0.085754395 0.0053710938 0.040893555 -0.99542236,85 59 195
150,01111011,00000000,0.036132812 0.0017700195 0.031066895 -0.99884033,86 64 195
160,01111011,00000000,0.0927124 0.0076293945 -0.025939941 0.99523926,87 80 119
170,01111011,00000000,0.22149658 0.02722168 -0.012390137 0.9746704,97 92 53
180,01111011,00000000,0.3173828 0.04626465 -0.001953125 0.9470825,107 95 17
190,01111011,00000000,0.36431885 0.066467285 -0.010437012 0.928772,113 96 4
200,01111011,00000000,0.46728516 0.07128906 0.036621094 0.8803711,125 90 4
210,01111011,00000000,0.5114136 0.054748535 0.01171875 0.8574829,121 85 4
220,01111011,00000000,0.5274048 0.032226562 0.005554199 0.848938,116 84 4
230,01111011,00000000,0.52178955 0.024841309 0.011779785 0.8526001,112 84 4
240,01111011,00000000,0.5151367 0.0234375 0.024353027 0.8563843,110 81 4
250,01111011,00000000,0.50891113 0.049072266 -0.0154418945 0.8591919,109 87 4
0,01111011,00000000,0.5088501 0.04888916 -0.017211914 0.8592529,109 89 4
10,01111011,00000000,0.50878906 0.04888916 -0.018310547 0.8591919,109 90 4
20,01111011,00000000,0.508728 0.048828125 -0.01965332 0.8592529,109 91 4
30,01111011,00000000,0.508728 0.04876709 -0.020690918 0.8592529,109 91 4
40,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
50,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
60,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
70,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
80,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
90,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
100,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
110,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
120,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
130,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
140,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
150,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
160,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
170,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
180,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
190,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
200,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
210,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
220,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
230,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
240,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
250,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
0,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
10,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
20,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
30,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
40,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
50,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
60,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
70,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
80,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
90,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
100,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
110,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
120,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
130,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
140,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
150,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
160,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 91 4
170,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
180,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
190,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
200,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
210,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
220,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
230,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
240,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
250,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
0,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
10,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
20,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
30,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
40,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
50,01111011,00000000,0.508667 0.048828125 -0.021057129 0.8592529,109 92 4
60,01111011,00000000,0.508728 0.049072266 -0.022216797 0.85913086,109 92 4
70,01111011,00000000,0.4724121 0.06512451 -0.0072631836 0.8788452,114 93 4
80,01111011,00000000,0.2750244 0.15466309 0.0017700195 0.94885254,130 100 4
90,01111011,00000000,0.28729248 0.21606445 0.006286621 0.93304443,153 97 4
100,01111011,00000000,0.26635742 0.20440674 -0.022460938 0.9416504,166 95 4
110,01111011,00000000,0.25689697 0.1987915 -0.027038574 0.94537354,174 96 4
120,01111011,00000000,0.27600098 0.1640625 -0.024536133 0.9466553,173 96 4
130,01111011,00000000,0.43615723 0.14440918 -0.016723633 0.88793945,171 96 4
140,01111011,00000000,0.5772095 0.120910645 -0.014709473 0.80737305,165 96 4
150,01111011,00000000,0.6920166 0.11175537 -0.020568848 0.7128296,161 97 6
160,01111011,00000000,0.70880127 0.113342285 -0.0061035156 0.69610596,161 97 6
170,01111011,00000000,0.60546875 0.099121094 -0.022827148 0.7892456,158 97 4
180,01111011,00000000,0.12414551 0.027832031 -0.1239624 0.9840698,137 107 4
190,01111011,00000000,0.21606445 0.020385742 0.14776611 -0.96484375,121 73 64
200,01111011,00000000,0.50061035 0.07836914 0.101989746 -0.85601807,129 44 114
210,01111011,00000000,0.7166748 0.12640381 0.09173584 -0.67962646,141 32 132
220,01111011,00000000,0.7977905 0.12762451 0.059631348 -0.58618164,153 39 141
230,01111011,00000000,0.80615234 0.12445068 0.035217285 -0.57733154,160 51 144
240,01111011,00000000,0.79803467 0.103027344 0.02166748 -0.5932617,158 64 147
250,01111011,00000000,0.7630005 0.109375 0.00970459 -0.63690186,158 73 154
0,01111011,00000000,0.7085571 0.09527588 -0.006164551 -0.6990967,158 82 164
10,01111011,00000000,0.67529297 0.088134766 -0.00982666 -0.73217773,155 87 168
20,01111011,00000000,0.6192627 0.08477783 -0.01361084 -0.7803345,153 92 175
30,01111011,00000000,0.61187744 0.08050537 -0.01940918 -0.78656006,151 95 176
40,01111011,00000000,0.59606934 0.07849121 -0.024291992 -0.79870605,151 98 177
50,01111011,00000000,0.5415039 0.06549072 -0.0335083 -0.83740234,146 107 186
60,01111011,00000000,0.48986816 0.05267334 -0.03918457 -0.8692627,138 113 192
70,01111011,00000000,0.4317627 0.044555664 -0.032836914 -0.90026855,128 113 195
80,01111011,00000000,0.36102295 0.032226562 -0.03314209 -0.9313965,118 113 195
90,01111011,00000000,0.28430176 0.012329102 -0.028747559 -0.9581909,109 113 195
100,01111011,00000000,0.5343628 0.024475098 0.028747559 -0.84436035,97 99 190
110,01111011,00000000,0.6801758 0.07678223 0.11816406 -0.7192993,103 58 181
120,01111011,00000000,0.74957275 0.029907227 0.23730469 -0.6170654,92 18 170
130,01111011,00000000,0.9057007 -0.023071289 0.15820312 -0.39245605,82 19 151
140,01111011,00000000,0.9446411 0.012390137 0.1427002 -0.29504395,87 14 139
150,01111011,00000000,0.9746704 0.042236328 0.10223389 -0.19396973,100 21 128
160,01111011,00000000,0.9957886 0.06463623 0.058044434 -0.027404785,109 37 112
170,01111011,00000000,0.9957886 0.068359375 0.058288574 -0.012756348,119 45 102
180,01111011,00000000,0.9953613 0.068237305 0.06201172 -0.0234375,122 46 100
190,01111011,00000000,0.99554443 0.07434082 0.057922363 -0.0017700195,124 49 98
200,01111011,00000000,0.9751587 0.09387207 0.05645752 0.19256592,134 49 84
210,01111011,00000000,0.97528076 0.0892334 0.05230713 0.19482422,134 53 79
220,01111011,00000000,0.9758301 0.08929443 0.049621582 0.19293213,134 54 79
230,01111011,00000000,0.99420166 0.06774902 0.06750488 -0.04840088,133 56 87
240,01111011,00000000,0.9755249 0.04937744 0.086120605 -0.19586182,127 50 97
250,01111011,00000000,0.95654297 0.041259766 0.085510254 -0.27545166,123 50 107
0,01111011,00000000,0.9608154 0.04510498 0.08087158 -0.2609253,121 48 113
